PeriodStart,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily,Power
2021-10-29 17:00:00,9.3,85,1.1,0.4,0,0,0,0,0,0,8.2,53.6,0,994.8,186,3.8,109,0.15,0.9755384615
2021-10-29 18:00:00,9.1,72,1.2,0.3,0,0,0,0,0,0,8.4,54.1,0,994.7,185,4,118,0.15,0
2021-10-29 19:00:00,9,58,1.1,0.2,0,0,0,0,0,0,8.4,54,0,994.5,181,4.1,126,0.15,0
2021-10-29 20:00:00,8.7,41,8.2,0.3,0,0,0,0,0,0,8,55.5,0,994.3,179,4.2,132,0.15,0
2021-10-29 21:00:00,8.3,21,15.6,0.6,0,0,0,0,0,0,7.6,58.2,0,994.2,184,4.1,137,0.15,0
2021-10-29 22:00:00,8,0,16.9,0.8,0,0,0,0,0,0,7.5,60.2,0,994,189,3.8,139,0.15,0
2021-10-29 23:00:00,7.8,-22,14.2,0.9,0,0,0,0,0,0,7.6,61.7,0,993.8,184,3.7,137,0.15,0
2021-10-30 00:00:00,7.7,-41,0,1.1,0,0,0,0,0,0,7.4,62.9,0,993.6,178,4,132,0.15,0
2021-10-30 01:00:00,7.6,-58,3.7,1,0,0,0,0,0,0,6.9,62.9,0,993.3,181,4.3,126,0.15,0
2021-10-30 02:00:00,7.3,-73,0,0.8,0,0,0,0,0,0,6.4,63.1,0,993.1,191,4.3,118,0.15,0
2021-10-30 03:00:00,7,-86,0,0.7,0,0,0,0,0,0,6,64,0,993.1,197,4.1,109,0.15,0
2021-10-30 04:00:00,6.8,-98,0,0.6,0,0,0,0,0,0,5.8,64.7,0,993,195,3.9,101,0.15,0
2021-10-30 05:00:00,6.6,-110,0,0.5,1,5,0,2,3,1,5.7,65.5,0,993,192,4,92,0.15,0
2021-10-30 06:00:00,6.8,-122,0,0.5,29,348,41,70,217,21,5.8,64.3,0,993.1,191,4.3,84,0.15,0
2021-10-30 07:00:00,8.1,-135,0,0.7,50,627,135,185,495,151,6,59.6,0,993.2,191,4.5,78,0.15,0
2021-10-30 08:00:00,9.7,-149,0,0.8,60,741,224,284,694,365,6.1,54,0,993.3,194,4.7,72,0.15,0.2286
2021-10-30 09:00:00,11.2,-165,0,0.9,65,793,284,348,818,421,6.1,49.2,0,993.3,195,4.9,69,0.15,2.026923077
2021-10-30 10:00:00,12.3,180,2,1.1,78,756,285,363,828,369,6,46,0,993.1,185,5.2,68,0.15,5.092411765
2021-10-30 11:00:00,13,164,7,1.3,101,622,223,324,707,382,5.7,44.8,0,992.6,177,5.6,69,0.15,7.435142857
2021-10-30 12:00:00,13.2,149,40.4,1.7,138,100,32,171,223,187,5.6,45.4,0,992.3,174,5.6,73,0.15,8.584461538
2021-10-30 13:00:00,13,135,38.5,2.2,104,29,5,109,113,105,5.8,47.8,0,992,173,5.3,78,0.15,8.252
2021-10-30 14:00:00,12,122,16.8,2.7,41,105,10,50,91,38,6.2,52.9,0,991.7,167,4.5,85,0.15,6.858866667
2021-10-30 15:00:00,11.1,110,10.2,3.3,1,2,0,1,2,1,6.7,58.5,0,991.3,159,4.4,93,0.15,2.097928571
2021-10-30 16:00:00,10.9,98,56.5,3.3,0,0,0,0,0,0,6.9,59.5,0,990.9,159,5.4,101,0.15,2.127
2021-10-30 17:00:00,10.9,86,37.7,3,0,0,0,0,0,0,7.2,58.2,0,990.6,160,6.1,110,0.15,0.8411
2021-10-30 18:00:00,10.5,73,62.1,2.7,0,0,0,0,0,0,7.4,58.3,0,990.2,163,6.1,118,0.15,0
2021-10-30 19:00:00,10.4,58,43,2.5,0,0,0,0,0,0,7.4,57.9,0,989.9,169,5.9,126,0.15,0
2021-10-30 20:00:00,10.5,41,32.2,2.4,0,0,0,0,0,0,7.4,57.2,0,989.8,176,5.9,133,0.15,0
2021-10-30 21:00:00,10.6,22,9.6,2.6,0,0,0,0,0,0,7.5,57.4,0,989.4,181,6.1,137,0.15,0
2021-10-30 22:00:00,10.7,0,1.8,2.8,0,0,0,0,0,0,8,58.1,0,989.4,190,6.4,139,0.15,0
2021-10-30 23:00:00,10.5,-22,0,3,0,0,0,0,0,0,8.5,59.6,0,989.5,194,6.2,137,0.14,0
2021-10-31 00:00:00,10,-42,4.9,3.1,0,0,0,0,0,0,9.2,62,0,989.3,191,6,133,0.14,0
2021-10-31 01:00:00,9.6,-58,58.1,3.1,0,0,0,0,0,0,11.5,63.7,0,989.1,195,6.3,126,0.14,0
2021-10-31 02:00:00,9.6,-73,58.3,2.9,0,0,0,0,0,0,15.5,63.1,0,989.2,201,6.2,118,0.14,0
2021-10-31 03:00:00,9.7,-86,47.4,2.8,0,0,0,0,0,0,18.1,62,0,989.3,203,6,110,0.14,0
2021-10-31 04:00:00,9.7,-98,34.9,2.8,0,0,0,0,0,0,19.6,62.2,0,989.6,203,5.9,101,0.14,0
2021-10-31 05:00:00,9.6,-110,6.2,2.9,1,0,0,1,1,1,20.6,63.3,0,989.9,205,5.6,93,0.14,0
2021-10-31 06:00:00,9.9,-122,18,3.3,33,153,18,52,119,28,19.7,63.5,0,990.3,204,5.5,85,0.14,0
2021-10-31 07:00:00,10.8,-136,20.3,3.9,93,182,38,132,227,115,19.3,62.7,0,990.8,208,5.6,78,0.14,0.08842857143
2021-10-31 08:00:00,11.8,-150,8.1,4.9,92,482,146,238,521,284,19.9,62.5,0,991,214,5.4,73,0.14,2.020285714
2021-10-31 09:00:00,13,-165,5.6,6,97,578,204,301,663,355,20.2,62.5,0,991.1,218,5.2,69,0.14,5.327133333
2021-10-31 10:00:00,14.1,180,14.3,6.9,141,405,150,291,561,295,20.1,62.1,0,991.1,216,5,68,0.14,6.6765
2021-10-31 11:00:00,14.7,164,17.4,7.4,144,336,119,263,483,295,20.1,61.9,0,991,211,4.8,69,0.14,6.740625
2021-10-31 12:00:00,14.8,149,19.4,7.6,127,275,81,208,374,232,19.8,61.9,0,991.1,205,4.4,73,0.14,7.2992
2021-10-31 13:00:00,14.5,135,14.1,7.3,80,303,61,141,299,108,18.9,61.8,0,991.2,197,4,78,0.14,6.7205
2021-10-31 14:00:00,13.5,122,25.3,6.6,30,154,18,48,116,26,17.8,62.9,0,991.4,188,3.5,85,0.14,5.0409375
2021-10-31 15:00:00,12.3,110,42.3,5.6,0,0,0,0,0,0,16.6,63.8,0,991.5,180,3.2,93,0.14,3.426692308
2021-10-31 16:00:00,11.5,98,32.7,5,0,0,0,0,0,0,15.4,64.1,0,991.4,175,3.3,101,0.14,0.3414444444
2021-10-31 17:00:00,11.1,86,21.4,4.9,0,0,0,0,0,0,14.8,65.7,0,991.1,172,3.5,110,0.14,0
2021-10-31 18:00:00,10.9,73,4.8,5.2,0,0,0,0,0,0,15.2,67.6,0,990.7,169,4,119,0.14,0
2021-10-31 19:00:00,10.9,58,0,5.4,0,0,0,0,0,0,16.3,69.1,0,990.2,167,4.2,126,0.14,0
2021-10-31 20:00:00,10.7,41,0,5.7,0,0,0,0,0,0,16.8,71.1,0,989.6,166,4.4,133,0.14,0
2021-10-31 21:00:00,10.5,22,0,5.8,0,0,0,0,0,0,16.1,72.5,0,988.9,167,4.9,138,0.14,0
2021-10-31 22:00:00,10.5,0,0,5.7,0,0,0,0,0,0,15.1,72,0,988.1,168,5.5,139,0.14,0
2021-10-31 23:00:00,10.5,-22,0,5.3,0,0,0,0,0,0,14.9,70.1,0,987.5,168,6.2,138,0.16,0
2021-11-01 00:00:00,10.4,-42,0,4.7,0,0,0,0,0,0,14.8,67.9,0,987,167,6.7,133,0.16,0
2021-11-01 01:00:00,9.9,-59,0,4.1,0,0,0,0,0,0,13.4,67.2,0,986.3,163,6.6,126,0.16,0
2021-11-01 02:00:00,9.4,-73,0,3.5,0,0,0,0,0,0,11.6,66.9,0,985.6,160,6.6,118,0.16,0
2021-11-01 03:00:00,9.1,-86,0,3.2,0,0,0,0,0,0,9.9,66.6,0,984.9,160,7,110,0.16,0
2021-11-01 04:00:00,8.9,-98,0,3,0,0,0,0,0,0,8.8,66.6,0,984.3,161,7.3,101,0.16,0
2021-11-01 05:00:00,8.7,-110,0,2.8,1,2,0,1,1,1,8.6,66.7,0,983.9,163,7.4,93,0.16,0
2021-11-01 06:00:00,8.7,-123,0,2.7,26,302,33,60,190,19,8.4,66.1,0,983.7,166,7.4,85,0.16,0
2021-11-01 07:00:00,9.4,-136,0,3,49,591,121,170,468,109,8.3,64.4,0,983.4,168,7.3,78,0.16,0.2106666667
2021-11-01 08:00:00,10.6,-150,0,3.4,60,703,205,266,662,307,9.3,61.3,0,983.1,171,7.3,73,0.16,1.75712
2021-11-01 09:00:00,12,-165,0,3.8,66,750,260,326,777,387,10.9,57.3,0,983,174,7.5,70,0.16,4.967130435
2021-11-01 10:00:00,13.2,180,0,4,67,761,278,346,814,352,11.9,53.8,0,983.1,180,7.3,69,0.16,7.112583333
2021-11-01 11:00:00,13.8,164,3.7,4,84,651,226,310,712,363,12.9,51.6,0,983,184,6.7,70,0.16,8.461875
2021-11-01 12:00:00,14,149,3.8,4.1,77,586,168,245,583,275,15,51.2,0,982.9,184,5.8,73,0.16,8.752708333
2021-11-01 13:00:00,13.8,135,4.9,4.4,63,440,87,149,375,94,17.1,53.2,0,982.9,183,4.9,79,0.16,7.812791667
2021-11-01 14:00:00,12.8,122,12,4.6,27,196,22,49,135,22,18.4,57.5,0,983,182,3.9,85,0.16,5.888647059
2021-11-01 15:00:00,11.6,110,40.6,4.8,0,0,0,0,0,0,19.1,63,0,983.2,184,3.1,93,0.16,3.196
2021-11-01 16:00:00,10.9,98,42.8,4.9,0,0,0,0,0,0,19,66.4,0,983.4,180,2.8,102,0.16,0.5311666667
2021-11-01 17:00:00,10.6,86,52.7,5,0,0,0,0,0,0,18,68.5,0,983.5,168,2.9,110,0.16,0
2021-11-01 18:00:00,10.2,73,69.2,5,0,0,0,0,0,0,16.9,70.2,0,983.7,163,3.1,119,0.16,0
2021-11-01 19:00:00,9.8,58,71.4,4.8,0,0,0,0,0,0,15.9,71.1,0,983.7,165,3.1,127,0.16,0
2021-11-01 20:00:00,9.3,42,62.9,4.5,0,0,0,0,0,0,15,71.9,0,983.7,165,3,133,0.16,0
2021-11-01 21:00:00,8.6,22,66.7,4.1,0,0,0,0,0,0,14.5,73,0,983.4,163,3.2,138,0.16,0
2021-11-01 22:00:00,8.2,0,76.3,3.8,0,0,0,0,0,0,14.5,73.7,0,983,166,3.3,140,0.15,0
2021-11-01 23:00:00,8.1,-22,28.4,3.6,0,0,0,0,0,0,14.5,73.5,0,982.7,163,3.1,138,0.11,0
2021-11-02 00:00:00,8.1,-42,0,3.6,0,0,0,0,0,0,14.2,72.9,0,982.4,157,3.1,133,0.11,0
2021-11-02 01:00:00,7.9,-59,23.2,3.5,0,0,0,0,0,0,14,73.8,0,982,156,3.2,127,0.11,0
2021-11-02 02:00:00,7.3,-73,18.7,3.5,0,0,0,0,0,0,13.7,77.1,0,981.5,147,3.5,119,0.11,0
2021-11-02 03:00:00,6.6,-86,0,3.5,0,0,0,0,0,0,13.3,81,0,981.1,148,4,110,0.11,0
2021-11-02 04:00:00,6.1,-99,0,3.6,0,0,0,0,0,0,13.2,83.6,0,981,157,4.4,101,0.11,0
2021-11-02 05:00:00,6,-110,1.9,3.5,0,0,0,0,0,0,13.4,84.4,0,981,161,4.5,93,0.11,0
2021-11-02 06:00:00,6.4,-123,40.3,3.4,23,0,0,23,20,23,14.2,81.5,0,981.1,159,4.6,85,0.11,0
2021-11-02 07:00:00,7.1,-136,64.5,3.3,50,0,0,50,44,50,16,76.8,0,981.1,157,5,79,0.11,0.132625
2021-11-02 08:00:00,7.7,-150,69.4,3.2,69,0,0,69,61,69,18.8,73.2,0,981,157,5.5,73,0.11,0.2605
2021-11-02 09:00:00,7.8,-165,79.1,3.6,59,0,0,59,52,59,21,74.6,0,980.6,157,5.6,70,0.11,0.4661818182
2021-11-02 10:00:00,7.5,180,76.5,4.4,70,0,0,70,61,70,21.4,80.8,0,980.2,156,5.3,69,0.11,0.4385833333
2021-11-02 11:00:00,7.2,164,78.3,4.6,59,0,0,59,52,59,21.1,83.7,0,979.9,153,5.3,70,0.11,0.6007727273
2021-11-02 12:00:00,6.9,150,72.6,4.6,59,0,0,59,52,59,21,84.9,0,979.6,151,5.5,73,0.11,0.4274583333
2021-11-02 13:00:00,6.8,136,63.4,4.9,47,0,0,47,41,47,20.9,87.9,0,979.5,152,5.7,79,0.11,0.2877391304
2021-11-02 14:00:00,6.9,123,66.5,5.4,17,0,0,17,15,17,20.3,90.1,0,979.5,155,5.5,86,0.11,0.1636666667
2021-11-02 15:00:00,7.2,110,88.1,5.8,0,0,0,0,0,0,19.8,91.3,0,979.5,162,5.2,93,0.11,0.015
2021-11-02 16:00:00,7.4,98,89.9,6.3,0,0,0,0,0,0,19.6,92.3,0,979.6,167,5,102,0.11,0
2021-11-02 17:00:00,7.6,86,88.3,6.6,0,0,0,0,0,0,19.6,93.5,0,979.8,171,4.9,110,0.11,0
2021-11-02 18:00:00,7.8,73,84.5,7,0,0,0,0,0,0,19.3,94.5,0,980,177,4.5,119,0.11,0
2021-11-02 19:00:00,8,59,78.5,7.2,0,0,0,0,0,0,19.1,94.9,0,980.2,184,3.9,127,0.11,0
2021-11-02 20:00:00,8.1,42,88,7.4,0,0,0,0,0,0,18.8,95.1,0,980.4,188,3.1,134,0.11,0
2021-11-02 21:00:00,8.1,22,67.1,7.4,0,0,0,0,0,0,18.4,95,0,980.4,201,2.4,138,0.11,0
2021-11-02 22:00:00,8.2,0,79.5,7.3,0,0,0,0,0,0,18.1,94.3,0,980.5,233,2,140,0.11,0
2021-11-02 23:00:00,8.2,-22,80.8,7.2,0,0,0,0,0,0,17.8,93.3,0,980.8,271,2.1,138,0.12,0
2021-11-03 00:00:00,8.3,-42,83.7,7,0,0,0,0,0,0,17.5,92,0,980.9,287,2.5,134,0.12,0
2021-11-03 01:00:00,8.3,-59,91.6,6.8,0,0,0,0,0,0,17.2,90.6,0,980.9,284,2.9,127,0.12,0
2021-11-03 02:00:00,8.3,-74,90.8,6.6,0,0,0,0,0,0,16.8,89.4,0,981,277,3.1,119,0.12,0
2021-11-03 03:00:00,8.2,-87,89.4,6.3,0,0,0,0,0,0,16.6,87.7,0,981.3,271,3.4,110,0.12,0
2021-11-03 04:00:00,8.2,-99,88.4,6,0,0,0,0,0,0,16.4,86.4,0,981.6,262,3.4,102,0.12,0
2021-11-03 05:00:00,8.2,-111,89.5,5.9,0,0,0,0,0,0,16.3,85.4,0,981.8,257,3.2,93,0.12,0
2021-11-03 06:00:00,8.3,-123,79.6,5.8,12,0,0,12,10,12,15.9,84.3,0,982.3,252,3.2,86,0.12,0
2021-11-03 07:00:00,8.5,-136,59.6,5.7,60,0,0,60,53,60,15,82.8,0,982.9,247,3.6,79,0.12,0
2021-11-03 08:00:00,9,-150,46.8,5.7,129,0,0,129,113,129,14,80,0,983.3,247,4.1,74,0.12,0.09808333333
2021-11-03 09:00:00,9.7,-165,36,5.7,188,19,7,194,188,195,13.3,76.3,0,983.6,246,4.5,70,0.12,0.6362666667
2021-11-03 10:00:00,10.4,180,32.9,5.7,198,59,21,219,243,220,12.9,72.8,0,983.8,248,4.5,69,0.12,1.375166667
2021-11-03 11:00:00,10.7,164,31.7,5.6,180,86,29,210,256,215,12.6,70.7,0,983.9,249,4.2,70,0.12,2.144083333
2021-11-03 12:00:00,10.9,150,33.8,5.4,146,58,15,161,185,160,12.1,69.2,0,984,250,3.7,74,0.12,3.049333333
2021-11-03 13:00:00,10.7,136,27,5.3,93,95,15,108,150,89,11.6,69.2,0,984.3,246,2.9,79,0.12,4.924076923
2021-11-03 14:00:00,9.8,123,42.7,5.1,26,71,8,35,67,24,11.2,72.8,0,984.9,229,2.5,86,0.12,2.146384615
2021-11-03 15:00:00,8.7,111,75.3,4.8,0,0,0,0,0,0,10.7,76.8,0,985.2,212,2.6,94,0.12,1.479071429
2021-11-03 16:00:00,8.1,99,59,4.7,0,0,0,0,0,0,10.3,79.5,0,985.5,206,2.7,102,0.12,0.31
2021-11-03 17:00:00,7.6,86,33.2,4.8,0,0,0,0,0,0,10.4,82.6,0,986.1,205,3,111,0.12,0
2021-11-03 18:00:00,7.2,73,39,4.8,0,0,0,0,0,0,10.6,84.5,0,986.7,202,3.1,119,0.12,0
2021-11-03 19:00:00,7,59,55.4,4.4,0,0,0,0,0,0,10.7,83.6,0,987.1,201,2.9,127,0.12,0
2021-11-03 20:00:00,6.8,42,43.5,4.1,0,0,0,0,0,0,11.2,83.1,0,987.7,198,3,134,0.12,0
2021-11-03 21:00:00,6.5,22,50.4,4,0,0,0,0,0,0,11.6,84,0,988,193,2.8,139,0.12,0
2021-11-03 22:00:00,6.4,0,45.1,4,0,0,0,0,0,0,11.7,84.4,0,987.9,177,2.2,140,0.12,0
2021-11-03 23:00:00,6.3,-22,40.8,4,0,0,0,0,0,0,11.9,84.9,0,987.8,154,2.2,139,0.11,0
2021-11-04 00:00:00,6.1,-42,38.7,4,0,0,0,0,0,0,12.7,86.5,0,987.9,143,2.6,134,0.11,0
2021-11-04 01:00:00,6,-59,50.2,4.2,0,0,0,0,0,0,13.9,88.1,0,987.7,133,2.8,127,0.11,0
2021-11-04 02:00:00,6,-74,67.7,4.2,0,0,0,0,0,0,14.7,88.5,0,987.2,121,2.9,119,0.11,0
2021-11-04 03:00:00,6.2,-87,95.5,4.3,0,0,0,0,0,0,15.1,87.9,0,986.9,111,3.3,111,0.11,0
2021-11-04 04:00:00,6.4,-99,70.2,4.5,0,0,0,0,0,0,15.6,87.2,0,986.8,106,3.6,102,0.11,0
2021-11-04 05:00:00,7,-111,71.6,4.7,0,0,0,0,0,0,16.2,85.3,0,986.4,103,4.3,94,0.11,0
2021-11-04 06:00:00,7.5,-123,71.4,5,13,0,0,13,11,13,16.9,83.7,0,985.9,107,5.1,86,0.11,0
2021-11-04 07:00:00,7.9,-136,62.6,5.2,53,0,0,53,47,53,17.7,83.5,0,985.5,110,5.1,79,0.11,0.005666666667
2021-11-04 08:00:00,8.4,-150,64.4,5.4,82,0,0,82,72,82,18.2,81.6,0,985.2,107,4.7,74,0.11,0.2265
2021-11-04 09:00:00,8.7,-165,66.9,5.6,97,0,0,97,86,97,18.7,80.7,0,984.6,102,4.6,71,0.11,1.146913043
2021-11-04 10:00:00,8.6,180,64.5,5.6,111,0,0,111,98,111,19.6,81.3,0,983.4,94,4.8,70,0.11,0.90572
2021-11-04 11:00:00,8.6,165,77.9,5.7,64,0,0,64,56,64,20.9,82,0,982.1,96,5.5,71,0.11,0.8701304348
2021-11-04 12:00:00,8.3,150,73.3,6.3,60,0,0,60,53,60,22.5,87.6,0,980.6,99,6.1,74,0.11,0.71764
2021-11-04 13:00:00,8.1,136,63.9,6.9,47,0,0,47,42,47,23.6,92,0,979,95,6.7,79,0.11,0.2396086957
2021-11-04 14:00:00,8.1,123,63.8,6.9,16,0,0,16,14,16,23.5,92.2,0,977.6,106,7.6,86,0.11,0.1542
2021-11-04 15:00:00,8.4,111,77.5,7.2,0,0,0,0,0,0,21.8,91.9,0,976.7,118,7.7,94,0.11,0.108
2021-11-04 16:00:00,9.3,99,80,7.3,0,0,0,0,0,0,18.9,86.9,0,975.9,127,7.1,102,0.11,0
2021-11-04 17:00:00,10.4,87,73.2,7.6,0,0,0,0,0,0,16.4,82.8,0,975.3,155,7.1,111,0.11,0
2021-11-04 18:00:00,9.9,74,65.4,6.9,0,0,0,0,0,0,14.5,81.2,0,975.5,181,8.7,120,0.11,0
2021-11-04 19:00:00,8.5,59,66.6,5,0,0,0,0,0,0,12.9,78.6,0,976,187,9.6,128,0.11,0
2021-11-04 20:00:00,7.8,42,84.1,3.9,0,0,0,0,0,0,12.8,75.9,0,976.2,186,9.8,134,0.11,0
2021-11-04 21:00:00,7.7,22,76,4.1,0,0,0,0,0,0,14.3,78.1,0,976,183,9.2,139,0.11,0
2021-11-04 22:00:00,7.4,0,69.4,5.1,0,0,0,0,0,0,15.6,85.2,0,975.7,181,9,141,0.11,0
2021-11-04 23:00:00,7.3,-22,69.9,5.5,0,0,0,0,0,0,16.2,88.6,0,975.3,181,9.1,139,0.14,0
2021-11-05 00:00:00,7.4,-42,70.5,5.5,0,0,0,0,0,0,16.3,87.9,0,974.9,184,8.7,134,0.14,0
2021-11-05 01:00:00,7.6,-59,66.1,5.7,0,0,0,0,0,0,16.4,87.7,0,974.7,195,7.7,127,0.14,0
2021-11-05 02:00:00,8,-74,70.8,6.2,0,0,0,0,0,0,16.3,88.1,0,974.9,211,6.8,119,0.14,0
2021-11-05 03:00:00,8.3,-87,69.8,6.6,0,0,0,0,0,0,16.3,89.1,0,975.8,228,6.2,111,0.14,0
2021-11-05 04:00:00,8.3,-99,75.7,6.8,0,0,0,0,0,0,15.7,89.9,0,977.2,250,6,102,0.14,0
2021-11-05 05:00:00,8.2,-111,82.6,6.5,0,0,0,0,0,0,14.8,89.2,0,978.8,260,6.4,94,0.14,0
2021-11-05 06:00:00,8.3,-123,64.6,6.6,10,0,0,10,9,10,15.5,88.9,0,980.3,251,6.6,86,0.14,0
2021-11-05 07:00:00,8.9,-136,80.2,7.2,23,0,0,23,20,23,17.1,89.4,0,981.8,260,6.9,79,0.14,0
2021-11-05 08:00:00,8.9,-150,74.4,7,51,0,0,51,45,51,17.5,87.8,0,983.7,285,8.4,74,0.14,0.3057272727
2021-11-05 09:00:00,8.5,-165,81.5,6.2,51,0,0,51,45,51,17,85.7,0,985.9,292,8.8,71,0.14,0.111952381
2021-11-05 10:00:00,8.5,180,61.6,6,115,0,0,115,101,115,16.3,84.8,0,987.5,286,7.5,70,0.14,0.2714705882
2021-11-05 11:00:00,8.5,165,79.8,5.8,58,0,0,58,51,58,13.8,83,0,988.8,284,7,71,0.14,0.4415555556
2021-11-05 12:00:00,8.6,150,69.9,5.2,67,0,0,67,59,67,11,79.2,0,990.1,283,6.8,74,0.14,0.1998
2021-11-05 13:00:00,8.4,136,66.9,4.1,46,0,0,46,40,46,9.9,74.3,0,991.1,275,6.4,80,0.14,0.09625
2021-11-05 14:00:00,7.9,123,47.7,3.1,21,0,0,21,18,21,9.5,71.5,0,992.1,271,6.5,86,0.14,0.07846153846
2021-11-05 15:00:00,7.7,111,55.7,2.9,0,0,0,0,0,0,9.5,72,0,992.9,270,6.3,94,0.14,0.06385714286
2021-11-05 16:00:00,8,99,47.1,2.9,0,0,0,0,0,0,9.5,70.5,0,993.3,269,6.2,103,0.14,0
2021-11-05 17:00:00,8.4,87,50.8,2.9,0,0,0,0,0,0,9.9,68.7,0,993.5,265,6.4,111,0.14,0
2021-11-05 18:00:00,8.4,74,53.1,3.5,0,0,0,0,0,0,10.7,71.6,0,993.8,260,6.3,120,0.14,0
2021-11-05 19:00:00,8.5,59,39.9,4,0,0,0,0,0,0,11.6,73,0,994.1,259,6.4,128,0.14,0
2021-11-05 20:00:00,8.8,42,76.2,4.2,0,0,0,0,0,0,12.7,73.2,0,994.6,262,6.9,135,0.14,0
2021-11-05 21:00:00,8.5,22,84.4,4.9,0,0,0,0,0,0,13.8,77.8,0,994.9,259,7.3,139,0.14,0
2021-11-05 22:00:00,8.2,0,73.3,5.4,0,0,0,0,0,0,14.3,82.9,0,994.9,251,7.3,141,0.14,0
2021-11-05 23:00:00,8.2,-23,82.2,5.6,0,0,0,0,0,0,14.5,83.8,0,994.8,248,7.9,139,0.12,0
2021-11-06 00:00:00,8.5,-43,90,5.7,0,0,0,0,0,0,14.3,82.5,0,994.8,253,8.3,134,0.12,0
2021-11-06 01:00:00,8.7,-60,76.7,5.9,0,0,0,0,0,0,14.1,82.5,0,994.8,257,8.2,128,0.12,0
2021-11-06 02:00:00,8.9,-74,55.9,6.2,0,0,0,0,0,0,14.2,83.2,0,995,259,8.3,120,0.12,0
2021-11-06 03:00:00,8.7,-87,37.9,6.4,0,0,0,0,0,0,14.5,85.1,0,995.2,257,8.3,111,0.12,0
2021-11-06 04:00:00,8.8,-99,74.2,6.3,0,0,0,0,0,0,14.3,84.9,0,995.3,257,8.4,103,0.12,0
2021-11-06 05:00:00,9.1,-111,76.6,6,0,0,0,0,0,0,14,80.6,0,995.5,262,8.4,94,0.12,0
2021-11-06 06:00:00,9.2,-123,71.1,5.9,11,0,0,11,10,11,14.3,79.8,0,995.9,261,8.6,86,0.12,0
2021-11-06 07:00:00,9.1,-136,61.6,6.2,52,0,0,52,46,52,14.8,82,0,996.4,259,8.8,80,0.12,0.016
2021-11-06 08:00:00,9.3,-150,54.8,6.3,101,0,0,101,89,101,15.2,82,0,996.7,257,8.9,75,0.12,0.07515384615
2021-11-06 09:00:00,9.5,-165,60.3,6.4,114,0,0,114,101,114,15.4,81.1,0,996.8,257,8.8,71,0.12,0.4968571429
2021-11-06 10:00:00,9.6,180,61.4,6.5,119,0,0,119,105,119,15.4,81,0,996.8,256,8.9,70,0.12,0.7835714286
2021-11-06 11:00:00,9.7,165,57.2,6.3,122,0,0,122,107,122,15.5,79.3,0,996.7,257,9,71,0.12,1.139928571
2021-11-06 12:00:00,9.7,150,57.8,6.1,96,0,0,96,85,96,15.3,78.2,0,996.7,257,8.9,75,0.12,0.9011333333
2021-11-06 13:00:00,9.5,136,58.8,6,53,0,0,53,47,53,15.4,78.7,0,996.8,256,8.8,80,0.12,0.645
2021-11-06 14:00:00,9.3,123,54,6,17,0,0,17,15,17,16.4,79.9,0,997,254,8.6,87,0.12,0.4853571429
2021-11-06 15:00:00,9.2,111,69.4,6.2,0,0,0,0,0,0,17.7,81.5,0,997.1,253,8.1,94,0.12,0.2785833333
2021-11-06 16:00:00,9,99,69.9,6.4,0,0,0,0,0,0,18.6,83.5,0,996.9,249,7.7,103,0.12,0.009333333333
2021-11-06 17:00:00,8.9,87,72.9,6.5,0,0,0,0,0,0,18.7,85,0,996.8,245,7.4,111,0.12,0
2021-11-06 18:00:00,8.9,74,82.4,6.4,0,0,0,0,0,0,18.4,83.9,0,996.5,242,7.4,120,0.12,0
2021-11-06 19:00:00,8.9,60,81.8,5.9,0,0,0,0,0,0,18.4,81.5,0,996,240,7.7,128,0.12,0
2021-11-06 20:00:00,8.9,42,86.6,5.6,0,0,0,0,0,0,18.7,80,0,995.5,238,7.8,135,0.12,0
2021-11-06 21:00:00,8.9,22,91.2,5.7,0,0,0,0,0,0,19.4,80.3,0,994.8,235,7.6,139,0.12,0
2021-11-06 22:00:00,8.7,0,92,5.9,0,0,0,0,0,0,19.8,82.5,0,994.1,230,7.9,141,0.12,0
2021-11-06 23:00:00,8.6,-23,90.2,5.9,0,0,0,0,0,0,19.7,83.3,0,993.3,229,7.9,139,0.13,0
2021-11-07 00:00:00,8.7,-43,88.7,5.7,0,0,0,0,0,0,19.3,81.2,0,992.3,231,7.9,135,0.13,0
2021-11-07 01:00:00,8.6,-60,90.4,5.3,0,0,0,0,0,0,18.8,79.4,0,990.9,231,7.8,128,0.13,0
2021-11-07 02:00:00,8.4,-74,92.6,5,0,0,0,0,0,0,18.1,79.4,0,989.7,226,7.8,120,0.13,0
2021-11-07 03:00:00,8.1,-87,90.3,4.9,0,0,0,0,0,0,16.8,80.4,0,988.8,221,7.8,111,0.13,0
2021-11-07 04:00:00,7.8,-99,89.2,4.8,0,0,0,0,0,0,16,81.1,0,987.8,217,8,103,0.13,0
2021-11-07 05:00:00,7.7,-111,90.5,4.6,0,0,0,0,0,0,15.8,80.9,0,986.7,214,8.3,94,0.13,0
2021-11-07 06:00:00,7.5,-124,79.3,4.4,9,0,0,9,8,9,15.9,80.5,0,985.8,213,8.7,87,0.13,0
